"host_id","host_yrs_exp","host_is_superhost.f","host_is_superhost.t","neighbourhood","neighbourhood_cleansed","latitude","longitude","property_type","room_entire","room_hotel","room_private","room_shared","accommodates","bedrooms","beds","amenities","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","reviews_per_month","n_bathrooms","bathroom_private","bathroom_shared","log_price","amenity_qty","fNBHD","entire_prop","has_wifi","has_parking","has_heating","has_ac","has_tv","has_fridge"
70563805,5,1,0,"Denver, Colorado, United States","Lincoln Park",39.73069,-104.99521,"Entire residential home",1,0,0,0,8,3,5,"[""Baby safety gates"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dryer"", ""TV"", ""Backyard"", ""Smoke alarm"", ""High chair"", ""Coffee maker"", ""Free parking on premises"", ""Pets allowed"", ""Bedroom comforts"", ""Fire extinguisher"", ""Iron"", ""Free street parking"", ""Full kitchen"", ""Hair dryer"", ""Bathtub"", ""Pack \u2019n Play/travel crib"", ""Heating"", ""Wifi"", ""Washer"", ""Bathroom essentials"", ""Self check-in""]",179,30,1125,30,30,1125,1125,30,1125,7,30,60,149,69,7,0,"2019-11-12","2021-04-30",4.93,4.9,4.93,4.93,4.83,4.9,4.83,"f",3.34,1,1,0,5.18738580584075,1,"Lincoln Park",2,1,1,1,1,1,0
213555346,3,0,1,"Denver, Colorado, United States","Lincoln Park",39.72913,-104.9943,"Entire guest suite",1,0,0,0,2,1,1,"[""Central heating"", ""Patio or balcony"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Backyard"", ""Smoke alarm"", ""Essentials"", ""Private entrance"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Free street parking"", ""Refrigerator"", ""Keypad"", ""Microwave"", ""Portable fans"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Window AC unit""]",86,1,31,1,1,1125,1125,1,1125,0,5,15,79,90,36,4,"2019-10-02","2021-07-09",4.83,4.88,4.92,4.99,5,4.89,4.79,"f",4.08,1,1,0,4.45434729625351,1,"Lincoln Park",2,1,1,1,0,0,1
61551450,5,1,0,"Denver, Colorado, United States","Cheesman Park",39.72942,-104.97088,"Entire guest suite",1,0,0,0,6,2,4,"[""Wine glasses"", ""Extra pillows and blankets"", ""Shampoo"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Varies  conditioner"", ""Bed linens"", ""TV"", ""Smoke alarm"", ""Room-darkening shades"", ""Essentials"", ""Freezer"", ""Private entrance"", ""Smart lock"", ""Shower gel"", ""Board games"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Cleaning products"", ""Clothing storage: dresser"", ""Fire extinguisher"", ""Dedicated workspace"", ""Free driveway parking on premises \u2013 4 spaces"", ""Iron"", ""Free street parking"", ""Hair dryer"", ""Microwave"", ""Cooking basics"", ""Samsung full size fridge/freezer  refrigerator"", ""Stove"", ""Pack \u2019n Play/travel crib"", ""Heating"", ""Wifi"", ""Bikes"", ""Body soap"", ""Laundromat nearby"", ""Long term stays allowed"", ""Washer"", ""Dining table""]",249,1,30,1,1,30,30,1,30,12,23,53,53,93,38,2,"2020-01-27","2021-07-05",4.78,4.89,4.88,4.87,4.75,4.92,4.75,"f",5.14,1,1,0,5.51745289646471,1,"Cheesman Park",2,1,1,1,0,1,1
128001164,4,0,1,"Denver, Colorado, United States","Valverde",39.71119,-105.02221,"Entire townhouse",1,0,0,0,5,2,3,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Oven"", ""Patio or balcony"", ""Shampoo"", ""BBQ grill"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""TV"", ""Security cameras on property"", ""Essentials"", ""Backyard"", ""Private entrance"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Barbecue utensils"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Single level home"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Beach essentials"", ""Hair dryer"", ""Keypad"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""First aid kit""]",186,2,28,2,2,28,28,2,28,5,23,53,232,122,60,5,"2020-07-20","2021-07-15",4.94,4.96,4.93,4.95,4.96,4.83,4.84,"f",9.92,1,1,0,5.2257466737132,1,"Valverde",2,1,1,1,1,1,1
24157036,7,1,0,"Denver, Colorado, United States","Union Station",39.74868,-104.9977,"Entire condominium (condo)",1,0,0,0,4,2,2,"[""Shampoo"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dryer"", ""Smoke alarm"", ""TV"", ""Essentials"", ""Private entrance"", ""Hangers"", ""Kitchen"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Iron"", ""Hair dryer"", ""Elevator"", ""Hot tub"", ""Heating"", ""Wifi"", ""Gym"", ""Pool"", ""Long term stays allowed"", ""Washer""]",215,90,1125,90,90,1125,1125,90,1125,0,0,20,295,0,0,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,2,1,0,5.37063802812766,1,"Union Station",2,1,1,1,1,1,0
86889958,5,1,0,"Denver, Colorado, United States","Congress Park",39.73008,-104.94187,"Entire guest suite",1,0,0,0,2,1,1,"[""Heating"", ""Wifi"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Hangers"", ""Free street parking"", ""Shampoo"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water"", ""Keypad"", ""Hair dryer"", ""Bed linens"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Mini fridge""]",115,1,30,1,3,1125,1125,1.4,1125,18,30,30,30,112,39,3,"2020-01-29","2021-07-08",4.71,4.84,4.91,4.96,4.96,4.91,4.6,"f",6.2,1,1,0,4.74493212836325,1,"Congress Park",2,1,1,1,0,0,0
86889958,5,1,0,"Denver, Colorado, United States","Congress Park",39.72895,-104.94154,"Entire guest suite",1,0,0,0,6,2,3,"[""Heating"", ""Wifi"", ""Private entrance"", ""Extra pillows and blankets"", ""Hangers"", ""Shampoo"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Refrigerator"", ""Hair dryer"", ""Bed linens"", ""Keypad"", ""Microwave"", ""Smoke alarm"", ""Essentials""]",138,1,30,1,3,1125,1125,1.5,1125,13,25,25,25,103,38,1,"2019-11-04","2021-06-24",4.58,4.75,4.79,4.83,4.9,4.86,4.69,"f",4.92,1,1,0,4.92725368515721,1,"Congress Park",2,1,0,1,0,0,1
2278,13,1,0,"Denver, Colorado, United States","North Park Hill",39.75645,-104.92046,"Entire guest suite",1,0,0,0,2,1,1,"[""Clothing storage"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Shampoo"", ""BBQ grill"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Dryer \u2013 In building"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Mini fridge"", ""Freezer"", ""Private entrance"", ""Hangers"", ""Coffee maker"", ""Washer \u2013\u00a0In building"", ""Dedicated workspace"", ""Single level home"", ""Iron"", ""Free street parking"", ""Keypad"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Portable heater"", ""Ceiling fan"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed""]",81,1,30,1,3,1125,1125,2.5,1125,16,46,76,264,97,35,6,"2019-07-31","2021-07-18",4.7,4.81,4.73,4.97,4.99,4.95,4.72,"f",4.02,1,1,0,4.39444915467244,1,"North Park Hill",2,1,1,0,0,0,0
8751405,8,0,1,"Denver, Colorado, United States","Union Station",39.75098,-104.99539,"Entire condominium (condo)",1,0,0,0,7,2,5,"[""Extra pillows and blankets"", ""Crib"", ""Oven"", ""Patio or balcony"", ""Shampoo"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""Backyard"", ""Security cameras on property"", ""Essentials"", ""Children\u2019s books and toys"", ""Private entrance"", ""Shower gel"", ""Luggage dropoff allowed"", ""Hangers"", ""Kitchen"", ""High chair"", ""Coffee maker"", ""Barbecue utensils"", ""Free parking on premises"", ""Baking sheet"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Dedicated workspace"", ""Fire pit"", ""Single level home"", ""Iron"", ""Outlet covers"", ""Refrigerator"", ""Hair dryer"", ""Bathtub"", ""TV with standard cable"", ""Microwave"", ""Cooking basics"", ""Elevator"", ""Hot tub"", ""Stove"", ""Indoor fireplace"", ""Pack \u2019n Play/travel crib"", ""Heating"", ""Wifi"", ""Window guards"", ""Gym"", ""Paid parking off premises"", ""Pool"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Cable TV"", ""Outdoor furniture"", ""Building staff"", ""Children\u2019s dinnerware""]",315,29,90,29,29,1125,1125,29,1125,0,15,45,320,56,29,0,"2020-01-26","2021-04-26",4.95,5,4.93,4.91,4.95,5,4.8,"t",3.09,1,1,0,5.75257263882563,1,"Union Station",2,1,1,1,1,1,1
58105586,5,0,1,"","Ruby Hill",39.69359,-105.01325,"Entire guest suite",1,0,0,0,2,1,1,"[""Extra pillows and blankets"", ""Patio or balcony"", ""Shampoo"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""TV"", ""Essentials"", ""Mini fridge"", ""Private entrance"", ""Shower gel"", ""Hangers"", ""Coffee maker"", ""Free parking on premises"", ""Conditioner"", ""Fire extinguisher"", ""Dedicated workspace"", ""Single level home"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Microwave"", ""Lockbox"", ""Heating"", ""Wifi"", ""Body soap"", ""Long term stays allowed"", ""Keurig coffee machine"", ""First aid kit"", ""Game console""]",70,2,28,2,2,1125,1125,2,1125,2,13,28,115,166,88,10,"2019-06-16","2021-07-18",4.99,4.98,4.99,4.99,4.99,4.87,4.96,"t",6.48,1,1,0,4.24849524204936,1,"Ruby Hill",2,1,1,1,1,1,1
61473443,5,1,0,"Denver, Colorado, United States","Cheesman Park",39.73564,-104.97169,"Entire condominium (condo)",1,0,0,0,2,1,1,"[""Hot water"", ""Iron"", ""TV"", ""Elevator"", ""Coffee maker"", ""Single level home"", ""Dryer"", ""Heating"", ""Hair dryer"", ""Refrigerator"", ""Oven"", ""Microwave"", ""Essentials"", ""Smoke alarm"", ""Long term stays allowed"", ""Dishwasher"", ""Washer"", ""Dishes and silverware"", ""Stove"", ""Cooking basics"", ""Private entrance"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Air conditioning""]",50,29,1125,29,29,1125,1125,29,1125,0,0,0,0,7,4,0,"2019-08-18","2021-02-21",5,5,5,4.83,5,5,4.83,"f",0.3,1,1,0,3.91202300542815,1,"Cheesman Park",2,1,1,1,1,1,1
23544307,7,1,0,"Denver, Colorado, United States","Capitol Hill",39.7274,-104.97805,"Entire guesthouse",1,0,0,0,4,1,2,"[""Oven"", ""Patio or balcony"", ""Shampoo"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Smoke alarm"", ""TV"", ""Essentials"", ""Private entrance"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Lockbox"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""First aid kit""]",185,29,1125,29,29,1125,1125,29,1125,5,10,16,273,28,18,2,"2021-05-11","2021-07-03",4.96,4.86,4.89,5,4.96,5,4.86,"t",11.51,1,1,0,5.22035582507832,1,"Capitol Hill",2,1,1,1,1,1,1
97123328,5,1,0,"Denver, Colorado, United States","Sunnyside",39.77678,-105.00675,"Entire guest suite",1,0,0,0,4,1,2,"[""Clothing storage"", ""Extra pillows and blankets"", ""Oven"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Private entrance"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Cleaning products"", ""Fire extinguisher"", ""Dedicated workspace"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Keypad"", ""Hair dryer"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Heating"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Dining table""]",1000,3,30,2,3,1125,1125,2.9,1125,0,0,0,84,86,18,0,"2019-08-03","2021-03-31",4.81,4.83,4.74,4.95,4.9,4.72,4.71,"f",3.58,1,1,0,6.90775527898214,1,"Sunnyside",2,1,1,1,1,0,1
183509253,3,1,0,"Denver, Colorado, United States","Speer",39.72638,-104.98232,"Entire townhouse",1,0,0,0,4,2,2,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Oven"", ""Patio or balcony"", ""Shampoo"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""TV"", ""Security cameras on property"", ""Essentials"", ""Private entrance"", ""Smart lock"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Fire extinguisher"", ""Dedicated workspace"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""First aid kit""]",130,30,180,30,30,180,180,30,180,0,0,0,262,24,0,0,"2019-07-07","2020-04-10",4.79,4.96,4.75,4.96,4.88,4.96,4.79,"f",0.96,1.5,1,0,4.86753445045558,1,"Speer",2,1,1,1,1,1,1
7882819,8,0,1,"Denver, Colorado, United States","West Colfax",39.7407,-105.04753,"Entire townhouse",1,0,0,0,4,2,3,"[""Fire extinguisher"", ""Heating"", ""Wifi"", ""Iron"", ""Free street parking"", ""Coffee maker"", ""Dishwasher"", ""Full kitchen"", ""Air conditioning"", ""Washer"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Dryer"", ""Bathroom essentials"", ""Bedroom comforts"", ""Hair dryer"", ""Smoke alarm"", ""TV""]",250,4,1125,4,4,1125,1125,4,1125,4,10,27,86,40,21,0,"2019-09-30","2021-05-22",4.85,4.83,5,4.83,5,4.83,4.75,"f",1.81,3,1,0,5.52146091786225,1,"West Colfax",2,1,1,1,1,1,0
78300099,5,0,1,"Denver, Colorado, United States","Highland",39.76141,-105.01316,"Entire guest suite",1,0,0,0,4,1,4,"[""Ethernet connection"", ""Wine glasses"", ""Extra pillows and blankets"", ""Oven"", ""Patio or balcony"", ""Shampoo"", ""Clothing storage: dresser and walk-in closet"", ""Air conditioning"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Hot water"", ""Bed linens"", ""TV"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Freezer"", ""Private entrance"", ""Shower gel"", ""Luggage dropoff allowed"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Barbecue utensils"", ""Conditioner"", ""Cleaning products"", ""Fire extinguisher"", ""Dedicated workspace"", ""Single level home"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Microwave"", ""Cooking basics"", ""Hot tub"", ""Stove"", ""Lockbox"", ""Portable fans"", ""Indoor fireplace"", ""Heating"", ""Wifi"", ""Body soap"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Bluetooth sound system"", ""Outdoor dining area"", ""Baking sheet""]",143,1,6,1,1,1125,1125,1,1125,2,14,38,79,160,102,12,"2019-09-08","2021-07-22",4.88,4.93,4.83,4.94,4.95,4.97,4.85,"f",7.02,1,1,0,4.96284463025991,1,"Highland",2,1,1,1,1,1,1
29947263,6,1,0,"Denver, Colorado, United States","University Hills",39.67752,-104.93885,"Entire residential home",1,0,0,0,4,2,2,"[""Hot water"", ""Iron"", ""TV"", ""Portable fans"", ""Body soap"", ""Single level home"", ""Heating"", ""Dedicated workspace"", ""Hair dryer"", ""Conditioner"", ""Ceiling fan"", ""Baking sheet"", ""Refrigerator"", ""Oven"", ""Microwave"", ""Shampoo"", ""Security cameras on property"", ""Essentials"", ""Lockbox"", ""Smoke alarm"", ""Trash compactor"", ""Dishwasher"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Host greets you"", ""Cooking basics"", ""Private entrance"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Freezer"", ""Sound system"", ""Free street parking"", ""Bed linens"", ""Air conditioning""]",119,30,31,30,30,1125,1125,30,1125,0,0,0,0,6,6,0,"2020-11-16","2021-01-10",5,4.83,5,5,4.83,5,4.67,"t",0.72,1,1,0,4.77912349311153,1,"University Hills",2,1,1,1,1,1,1
116473603,4,0,1,"Denver, Colorado, United States","Gateway - Green Valley Ranch",39.78197,-104.80112,"Private room in townhouse",0,0,1,0,1,1,1,"[""Wine glasses"", ""Clothing storage"", ""Extra pillows and blankets"", ""Oven"", ""Shampoo"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Bed linens"", ""Lock on bedroom door"", ""TV"", ""Smoke alarm"", ""Room-darkening shades"", ""Essentials"", ""Freezer"", ""Private entrance"", ""Smart lock"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Barbecue utensils"", ""Free parking on premises"", ""Shared pool"", ""Cleaning products"", ""Fire extinguisher"", ""Dedicated workspace"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Portable fans"", ""Heating"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed"", ""Keurig coffee machine"", ""Rice maker"", ""Washer"", ""First aid kit"", ""Dining table"", ""Baking sheet""]",35,28,30,28,28,1125,1125,28,1125,0,0,20,109,31,1,1,"2019-05-26","2021-07-04",5,4.97,4.97,5,4.97,4.77,4.87,"f",1.18,1.5,1,0,3.55534806148941,1,"Gateway - Green Valley Ranch",1,1,1,1,1,1,1
24670282,7,1,0,"Denver, Colorado, United States","Platt Park",39.687138,-104.973724,"Entire guest suite",1,0,0,0,4,1,2,"[""Wine glasses"", ""Extra pillows and blankets"", ""Shampoo"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Toaster"", ""Dishes and silverware"", ""Hot water"", ""Bed linens"", ""TV"", ""Smoke alarm"", ""Essentials"", ""Freezer"", ""Private entrance"", ""To be determined  body soap"", ""Hangers"", ""Board games"", ""Kitchen"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Cleaning products"", ""Fire extinguisher"", ""Dedicated workspace"", ""Free street parking"", ""Refrigerator"", ""Keypad"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed""]",99,2,1125,2,2,1125,1125,2,1125,8,38,68,157,0,0,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,1,1,0,4.59511985013459,1,"Platt Park",2,1,1,1,1,1,1
40606514,6,0,1,"Denver, Colorado, United States","Congress Park",39.74011,-104.94408,"Entire residential home",1,0,0,0,8,4,4,"[""Extra pillows and blankets"", ""Crib"", ""Oven"", ""Patio or balcony"", ""Shampoo"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""TV"", ""Security cameras on property"", ""Room-darkening shades"", ""Essentials"", ""Backyard"", ""Private entrance"", ""Shower gel"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Ceiling fan"", ""Portable fans"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Baking sheet""]",311,2,1125,2,2,1125,1125,2,1125,2,7,7,127,63,37,2,"2019-11-26","2021-07-19",4.9,4.9,4.94,4.98,4.97,4.98,4.9,"f",3.12,2,1,0,5.73979291217923,1,"Congress Park",2,1,1,1,1,1,1
193108199,3,0,1,"Denver, Colorado, United States","Hampden South",39.64923,-104.9021,"Entire residential home",1,0,0,0,10,4,4,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Oven"", ""Patio or balcony"", ""Shampoo"", ""Dishwasher"", ""Air conditioning"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Dryer"", ""Hot water"", ""Bed linens"", ""Smoke alarm"", ""Backyard"", ""Security cameras on property"", ""Essentials"", ""Private entrance"", ""Shower gel"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Fire pit"", ""Single level home"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Keypad"", ""Hair dryer"", ""Bathtub"", ""TV with standard cable"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Indoor fireplace"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Cable TV"", ""Outdoor furniture""]",490,30,1125,30,30,1125,1125,30,1125,27,57,86,86,6,3,0,"2019-07-07","2021-04-10",5,5,5,5,5,5,5,"f",0.24,3,1,0,6.19440539110467,1,"Hampden South",2,1,1,1,1,1,1
117792986,4,0,1,"Denver, Colorado, United States","Five Points",39.76012,-104.98418,"Entire rental unit",1,0,0,0,2,1,1,"[""Extra pillows and blankets"", ""Oven"", ""Shampoo"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hot water"", ""Bed linens"", ""TV"", ""Smoke alarm"", ""Essentials"", ""Freezer"", ""Private entrance"", ""Shower gel"", ""Hangers"", ""Kitchen"", ""Coffee maker"", ""Conditioner"", ""Pour-over coffee"", ""Cleaning products"", ""Fire extinguisher"", ""Iron"", ""Free street parking"", ""Refrigerator"", ""Hair dryer"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Ceiling fan"", ""Heating"", ""Wifi"", ""Body soap"", ""Long term stays allowed"", ""First aid kit""]",159,2,1125,2,2,1125,1125,2,1125,2,2,2,121,117,78,2,"2020-09-12","2021-07-02",4.98,4.98,4.95,4.99,4.99,4.92,4.88,"t",11.18,1,1,0,5.06890420222023,1,"Five Points",2,1,1,1,1,1,1
85365945,5,0,1,"","Hale",39.73377,-104.93877,"Entire condominium (condo)",1,0,0,0,2,1,1,"[""Heating"", ""Wifi"", ""Private entrance"", ""Hangers"", ""Gym"", ""Kitchen"", ""Pool"", ""Free street parking"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Washer"", ""Dishes and silverware"", ""Dryer"", ""Free parking on premises"", ""Long term stays allowed"", ""Elevator"", ""Smoke alarm"", ""TV"", ""Essentials""]",65,180,1125,180,180,1125,1125,180,1125,0,20,50,325,2,1,0,"2019-06-18","2020-08-25",5,5,5,5,5,5,4.5,"t",0.08,1,1,0,4.17438726989564,1,"Hale",2,1,1,1,1,1,0
17885047,7,0,1,"Denver, Colorado, United States","Stapleton",39.80667,-104.88347,"Private room in residential home",0,0,1,0,1,1,1,"[""Hair dryer"", ""Indoor fireplace"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Iron"", ""TV"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Free parking on premises"", ""Shampoo"", ""Essentials"", ""Dryer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Heating"", ""Hangers"", ""Air conditioning""]",40,30,1125,30,30,1125,1125,30,1125,0,0,0,0,3,2,0,"2020-04-08","2020-12-31",5,5,5,5,5,5,5,"f",0.19,1,1,0,3.68887945411394,1,"Stapleton",1,1,1,1,1,1,0
