host_yrs_exp,room_private,accommodates,bedrooms,number_of_reviews,n_bathrooms,bathroom_private,log_price,has_parking,has_heating,has_ac,has_tv
6,0,8,3,46,2.0,1,6.0282785202307,1,1,1,1
7,1,1,1,1,2.0,0,4.248495242049359,0,1,0,0
6,0,6,3,0,2.0,1,5.590986980510861,1,1,1,1
6,0,4,1,18,1.0,1,4.382026634673879,1,1,1,0
0,0,2,1,0,1.0,1,5.00394630594546,1,1,1,1
2,0,2,1,71,1.0,1,4.23410650459726,1,1,0,1
5,0,2,1,0,1.0,1,4.72738781871234,1,1,1,1
3,0,5,3,205,1.0,1,4.85203026391962,1,1,1,1
6,0,2,1,447,1.0,1,4.86753445045558,1,1,0,1
10,0,4,2,35,2.0,1,5.37527840768417,1,1,1,1
1,1,1,1,12,1.0,1,3.8286413964891,1,1,1,1
6,1,2,1,9,2.0,1,4.60517018598809,1,1,0,1
4,0,4,1,6,1.0,1,4.74493212836325,1,1,1,1
7,0,3,1,19,1.0,1,3.80666248977032,1,1,1,1
4,1,4,2,157,1.0,1,3.9120230054281495,1,1,1,1
6,0,2,2,14,1.0,1,4.382026634673879,1,1,0,1
8,0,4,2,0,2.0,1,5.35185813347607,1,1,1,1
2,0,10,3,79,1.0,1,5.1704839950381505,1,1,1,1
6,0,8,3,400,2.0,1,5.76519110278484,1,1,1,1
8,0,2,1,31,1.0,1,4.753590191106361,1,1,1,0
0,0,4,1,0,1.0,1,5.00394630594546,1,1,1,1
8,0,8,3,2,2.5,1,4.90527477843843,1,1,1,1
6,1,2,1,0,1.0,1,5.37527840768417,1,1,1,1
3,0,6,4,0,4.0,1,5.16478597392351,1,1,1,0
9,0,4,2,852,1.0,1,5.07517381523383,1,1,1,1
6,0,2,1,15,1.0,1,4.56434819146784,1,1,1,1
9,0,2,1,54,1.0,1,4.00733318523247,1,1,1,1
6,0,2,1,3,1.0,1,4.47733681447821,0,1,1,1
6,0,2,1,8,1.0,1,4.70953020131233,1,1,1,1
12,0,4,2,77,1.0,1,5.023880520846281,1,1,1,1
6,0,2,1,6,1.0,1,4.248495242049359,1,1,1,1
9,1,1,1,4,1.5,1,3.1780538303479506,1,1,1,1
4,0,7,3,10,3.0,1,5.6276211136906396,1,1,1,1
8,1,4,2,0,2.0,1,5.783825182329741,1,1,1,1
4,0,16,5,114,4.5,1,5.85793315448346,1,1,1,1
1,0,4,2,36,1.5,1,5.44241771052179,1,1,1,1
6,0,4,2,8,1.0,1,6.38856140554563,1,1,1,1
6,0,6,2,58,2.5,1,4.7791234931115305,1,1,1,1
8,0,4,1,16,1.0,1,4.382026634673879,1,1,0,0
3,0,4,2,2,1.0,1,5.08140436498446,1,1,1,1
8,0,4,1,52,1.0,1,4.787491742782049,1,1,0,1
6,0,3,1,224,1.0,1,5.52942908751142,1,1,1,1
5,0,3,1,55,1.0,1,4.7791234931115305,1,1,1,1
5,0,6,2,0,2.0,1,4.60517018598809,1,1,1,1
8,0,5,2,197,1.0,1,4.47733681447821,1,1,0,1
9,1,1,1,11,1.0,1,4.47733681447821,1,1,1,0
0,0,2,1,2,1.0,1,5.00394630594546,1,1,1,1
0,0,2,1,0,1.0,1,4.74493212836325,1,1,0,1
7,0,8,3,29,3.0,1,5.7300997829735705,1,1,1,1
4,1,2,1,2,1.5,0,3.2188758248682006,0,1,1,1
8,1,2,1,0,1.0,1,5.08759633523238,1,1,1,1
4,1,2,1,33,1.0,1,4.53259949315326,1,1,1,1
7,1,1,1,0,1.0,0,3.9120230054281495,1,1,1,0
6,0,4,2,0,1.0,1,4.248495242049359,0,1,1,1
4,0,2,1,91,1.0,1,4.5217885770490405,1,1,1,1
10,0,3,1,6,1.0,1,5.16478597392351,1,1,1,1
7,0,6,3,57,2.0,1,5.52146091786225,1,1,1,1
5,0,5,2,0,2.0,1,5.29831736654804,1,1,1,1
4,0,10,4,143,3.5,1,5.96870755998537,1,1,1,1
9,0,2,1,24,1.0,1,4.8283137373023,1,1,0,1
0,0,4,1,5,1.0,1,5.38449506278909,1,1,1,1
10,1,1,1,341,1.0,1,3.9120230054281495,1,1,1,0
0,0,2,1,0,1.0,1,5.00394630594546,1,1,1,1
1,0,3,1,101,1.0,1,5.6594822157596205,1,1,1,1
0,0,2,1,2,1.0,1,4.248495242049359,1,1,1,1
3,0,4,2,0,2.0,1,4.55387689160054,1,1,1,1
7,0,5,2,0,1.0,1,5.3278761687895795,0,1,1,1
2,1,8,1,2,1.0,1,6.16961073249146,0,1,1,1
9,0,1,1,3,1.0,1,4.48863636973214,1,1,1,1
5,0,8,3,12,2.5,1,5.988961416889861,1,1,1,1
6,0,4,2,9,1.0,1,4.9199809258281295,1,1,1,1
5,0,7,6,2,3.5,1,5.1929568508902095,1,1,1,1
0,0,4,2,9,1.0,1,5.4971682252932,1,1,1,1
1,0,3,1,122,1.0,1,5.55295958492162,1,1,1,1
7,1,2,1,44,1.0,1,4.31748811353631,1,1,1,1
5,1,1,1,1,1.0,0,3.80666248977032,1,1,1,1
6,0,2,1,10,1.0,1,4.74493212836325,1,1,0,0
5,0,10,4,208,2.0,1,5.560681631015531,1,1,1,1
5,0,4,2,42,1.0,1,5.12396397940326,1,1,1,1
3,0,4,1,69,1.0,1,4.787491742782049,1,1,1,1
6,0,4,2,235,1.0,1,4.90527477843843,1,1,0,1
0,0,2,1,0,1.0,1,5.00394630594546,1,1,1,1
9,1,2,1,23,1.0,1,3.80666248977032,1,1,1,1
4,0,2,1,5,1.0,1,4.29045944114839,1,1,1,1
8,0,4,1,26,1.0,1,6.39692965521615,1,1,0,0
8,0,4,2,0,1.0,1,4.86753445045558,1,1,1,1
3,0,14,4,11,2.0,1,6.1548580940164195,1,1,1,1
8,0,6,2,20,2.5,1,6.1114673395026795,1,1,1,1
7,0,2,1,267,1.0,1,4.39444915467244,1,1,1,1
6,0,2,1,137,1.0,1,4.56434819146784,1,1,0,0
8,0,2,1,1,1.5,1,4.44265125649032,1,1,1,1
6,0,4,2,84,2.5,1,5.2729995585637495,1,1,1,1
3,0,2,1,176,1.0,1,5.61677109766657,0,1,1,1
5,0,4,1,163,1.0,1,4.26267987704132,1,1,1,1
5,0,2,1,3,1.0,1,3.7841896339182597,0,1,1,1
4,0,1,1,15,17.0,1,4.48863636973214,1,1,1,0
9,0,4,2,87,1.5,1,5.3375380797013205,1,1,1,1
8,0,2,1,1,1.0,1,5.505331535932361,0,1,1,0
3,0,2,1,5,1.0,1,4.90527477843843,1,1,0,1
0,0,4,1,3,1.0,1,5.04985600724954,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
8,0,2,1,161,1.0,1,5.068904202220231,1,1,1,1
2,0,10,3,84,1.0,1,5.1817835502920895,1,1,1,1
6,0,6,3,34,2.0,1,5.92157841964382,1,1,1,1
4,0,6,2,85,1.0,1,5.0369526024136295,1,1,1,0
1,0,4,2,49,1.0,1,5.36597601502185,1,1,1,1
6,0,6,3,26,2.0,1,5.91079664404053,1,1,1,1
1,0,6,2,2,1.5,1,4.86753445045558,1,1,0,1
8,0,4,2,144,1.0,1,5.3890717298165,1,1,1,1
1,0,6,3,0,2.0,1,5.70044357339069,1,1,1,1
4,1,2,1,8,1.0,0,3.2188758248682006,1,1,1,0
6,0,11,3,3,3.5,1,5.886104031450161,1,1,1,1
6,1,2,1,8,1.5,1,4.382026634673879,1,1,1,1
8,0,4,1,7,1.0,1,4.64439089914137,1,1,1,1
3,0,9,3,9,2.5,1,5.24702407216049,1,0,0,0
9,0,2,1,7,1.0,1,4.36944785246702,1,1,0,1
4,0,4,1,21,1.0,1,4.7361984483945,1,0,1,1
6,0,4,2,25,1.0,1,5.04342511691925,1,1,1,1
2,0,3,3,11,1.0,1,4.70048036579242,1,1,1,1
3,0,4,2,6,1.0,1,5.068904202220231,1,1,1,1
4,0,5,2,294,1.0,1,4.51085950651685,1,1,1,1
10,0,2,1,16,1.5,1,5.51745289646471,1,1,1,0
9,0,6,3,1,3.0,1,5.85793315448346,1,1,1,1
8,1,8,2,0,2.0,1,5.814130531825071,1,1,1,1
5,0,10,5,0,3.5,1,5.64897423816121,1,1,1,1
8,0,2,1,7,1.5,1,5.18738580584075,1,1,1,1
1,0,2,1,0,2.0,1,4.934473933130691,1,1,1,1
5,0,2,1,1,1.0,1,4.23410650459726,1,1,0,1
8,0,10,2,14,2.5,1,6.3207682942505805,1,1,1,1
2,0,5,1,164,2.0,1,4.53259949315326,1,1,1,1
3,0,3,1,9,1.0,1,4.9416424226093,1,1,1,1
1,1,3,1,32,1.0,1,3.8286413964891,1,1,1,1
5,0,4,1,5,1.0,1,4.976733742420571,1,1,1,1
1,0,10,5,1,3.0,1,5.2729995585637495,1,1,1,1
6,1,2,1,0,1.0,1,4.0943445622220995,0,1,0,1
5,0,4,1,4,1.0,1,5.2729995585637495,1,1,1,1
8,1,2,1,185,1.0,1,3.8712010109078903,1,1,1,1
7,0,2,1,3,1.0,1,4.0943445622220995,1,1,1,1
1,0,2,1,6,1.0,1,3.89182029811063,1,1,1,0
5,0,3,2,1,1.0,1,4.17438726989564,0,1,0,0
4,0,1,1,63,1.0,0,3.2188758248682006,1,1,1,1
8,0,2,1,11,1.0,1,4.06044301054642,1,1,1,1
6,0,8,3,120,2.5,1,5.88887795833288,1,1,1,1
8,0,4,2,11,2.0,1,4.8283137373023,1,1,0,1
5,1,2,1,38,1.0,1,3.80666248977032,1,1,0,1
8,0,8,3,14,2.0,1,5.72031177660741,1,1,1,1
6,0,2,1,231,1.0,1,4.31748811353631,1,1,0,1
5,0,10,3,81,3.0,1,5.82008293035236,1,1,1,1
3,0,6,2,23,1.0,1,5.880532986400699,1,1,1,1
5,0,6,2,0,1.0,1,5.105945473900579,1,1,1,1
7,1,2,1,14,1.0,0,4.31748811353631,1,1,1,1
5,0,4,2,0,2.0,1,5.08140436498446,0,1,1,1
2,0,7,3,82,2.0,1,5.010635294096259,1,1,1,1
1,0,3,1,0,1.0,1,4.9628446302599105,0,0,0,1
0,0,3,3,1,2.0,1,4.787491742782049,1,1,1,1
3,0,12,5,23,2.5,1,6.289715570908999,1,1,1,1
6,1,1,1,178,1.0,0,3.89182029811063,1,1,0,1
2,0,5,3,11,3.5,1,5.51745289646471,1,1,1,1
8,0,2,1,92,1.0,1,4.56434819146784,1,1,1,1
3,0,16,6,88,6.5,1,7.297768282531379,1,1,1,1
0,0,2,1,3,1.0,1,5.00394630594546,1,1,1,1
7,1,6,2,91,1.0,1,4.0943445622220995,1,1,0,1
5,0,2,1,1,1.0,1,4.60517018598809,0,1,1,1
1,0,4,1,11,1.0,1,4.6539603501575195,1,1,1,1
1,1,2,1,0,1.0,1,4.787491742782049,1,1,1,1
6,0,4,1,2,1.0,1,4.820281565605041,1,1,1,1
5,0,6,2,77,1.0,1,5.3890717298165,1,1,1,1
6,0,6,2,117,3.0,1,5.51745289646471,1,1,1,1
5,0,2,1,23,1.0,1,5.416100402204419,1,1,1,1
6,0,4,1,129,1.0,1,4.6539603501575195,1,1,1,1
7,0,4,2,24,1.0,1,5.0369526024136295,1,1,1,1
4,1,1,1,0,1.0,0,4.382026634673879,0,1,1,1
5,0,2,1,20,1.5,1,4.46590811865458,1,1,1,1
6,0,4,3,15,2.0,1,5.11799381241676,1,1,0,1
9,0,4,2,52,1.5,1,5.579729825986219,1,1,1,1
8,0,5,2,170,1.0,1,5.39362754635236,1,1,1,1
13,1,2,1,255,1.0,1,3.49650756146648,1,1,1,1
4,0,2,1,2,1.0,1,4.85981240436167,0,1,0,1
7,0,2,1,0,1.0,1,5.342334251964809,1,1,1,1
6,0,2,1,107,1.0,1,4.57471097850338,1,1,1,1
1,0,5,2,12,1.0,1,4.9904325867787405,1,1,1,1
1,1,4,2,12,1.0,1,4.85981240436167,1,1,0,1
2,0,2,1,0,1.0,1,5.63478960316925,1,1,1,1
6,0,2,1,1,1.0,1,4.59511985013459,1,1,1,1
4,0,2,1,125,1.0,1,4.276666119016061,1,1,1,1
5,0,10,3,28,2.0,1,6.64768837356333,1,1,1,1
4,0,6,2,160,1.0,1,4.53259949315326,1,1,1,1
8,0,2,1,10,1.0,1,4.06044301054642,1,1,1,1
1,1,2,1,79,1.0,1,4.85981240436167,1,1,1,1
5,0,2,1,53,1.0,1,5.04342511691925,1,1,1,1
7,0,3,1,74,1.0,1,4.21950770517611,1,1,1,1
7,1,1,1,109,1.0,0,3.85014760171006,1,1,0,0
6,0,4,1,5,1.5,1,4.60517018598809,1,1,1,1
0,1,2,1,0,2.0,0,4.00733318523247,1,1,0,1
8,0,2,1,4,1.0,1,4.976733742420571,1,1,1,1
0,0,4,1,22,1.0,1,5.4380793089232,1,1,1,1
3,0,4,2,3,1.0,1,5.010635294096259,1,1,0,1
2,0,2,1,4,1.0,1,5.53733426701854,1,1,1,1
2,0,2,1,0,1.0,1,5.53733426701854,1,1,1,1
1,0,3,1,0,1.0,1,5.44673737166631,1,0,0,1
1,0,5,2,20,1.0,1,4.87519732320115,1,1,1,1
3,0,8,3,72,1.5,1,6.109247582764371,1,1,1,1
4,0,5,2,213,1.0,1,4.87519732320115,1,1,1,1
5,1,4,2,9,1.0,0,4.70048036579242,1,1,1,1
7,0,2,1,0,1.0,1,5.14166355650266,1,1,1,1
9,0,4,2,387,1.0,1,4.77068462446567,1,1,1,1
2,1,2,1,1,1.0,0,4.1896547420264305,1,1,0,1
1,0,2,1,0,1.0,1,4.85203026391962,0,0,0,1
1,0,3,1,14,1.0,1,5.79909265446053,1,1,1,1
7,0,8,4,20,2.0,1,5.24174701505964,1,1,0,1
6,0,5,2,30,2.0,1,6.24222326545517,1,1,1,1
6,1,2,1,136,1.0,1,4.51085950651685,1,1,1,1
7,0,6,2,0,1.0,1,5.135798437050259,1,1,1,1
3,0,6,2,62,1.0,1,4.89783979995091,1,1,0,0
6,0,2,1,1,1.0,1,4.382026634673879,1,1,1,1
6,0,4,1,94,1.0,1,4.71849887129509,1,1,1,1
4,0,6,2,24,2.5,1,5.38449506278909,1,1,1,1
5,0,4,2,353,1.0,1,4.90527477843843,1,1,1,1
7,1,2,1,0,1.0,0,4.8283137373023,1,1,0,0
7,0,2,1,10,1.0,1,4.70048036579242,0,1,1,1
7,0,12,4,141,3.0,1,6.39692965521615,1,1,1,1
5,0,4,2,118,1.0,1,4.934473933130691,1,1,1,1
6,0,6,2,115,1.0,1,4.9199809258281295,1,1,1,0
5,0,12,4,7,3.5,1,6.184148890937481,1,1,1,1
3,0,14,6,70,4.0,1,5.988961416889861,1,1,1,1
6,0,4,1,98,1.0,1,4.74493212836325,1,1,1,1
7,0,2,1,4,1.0,1,4.248495242049359,0,1,0,1
5,0,4,2,0,1.0,1,4.70048036579242,1,1,0,1
6,0,4,1,9,1.0,1,4.70048036579242,1,1,1,1
1,0,6,2,38,2.0,1,4.969813299576,1,1,0,1
6,0,3,2,2,2.0,1,4.47733681447821,1,1,1,1
1,0,6,2,16,1.0,1,6.9077552789821395,1,1,0,0
7,0,2,1,52,1.0,1,4.53259949315326,1,1,1,1
6,0,8,4,60,4.5,1,6.4425401664682,1,1,1,1
8,0,6,2,47,2.5,1,6.12468339089421,1,1,1,1
6,0,4,2,117,1.0,1,4.81218435537242,1,1,0,1
7,0,6,2,212,2.0,1,5.36597601502185,1,1,1,1
6,0,4,1,19,1.0,1,4.88280192258637,1,1,0,1
4,0,4,1,105,1.0,1,5.2040066870768,1,1,1,1
6,1,4,1,170,2.0,0,4.276666119016061,0,1,0,1
5,0,3,1,2,1.0,1,4.40671924726425,1,1,1,1
0,0,2,1,1,1.0,1,5.00394630594546,1,1,1,1
5,0,3,1,0,1.0,1,4.87519732320115,1,1,1,1
5,0,6,3,10,4.5,1,5.2729995585637495,1,1,1,1
5,0,2,1,8,1.0,1,4.0943445622220995,1,1,1,1
7,1,2,1,38,1.0,1,4.30406509320417,1,0,1,1
8,0,4,2,68,1.0,1,4.70048036579242,1,1,1,1
2,0,5,2,48,2.0,1,5.023880520846281,1,1,1,1
2,0,3,1,12,1.0,1,5.0369526024136295,1,1,1,1
6,0,4,1,155,1.0,1,4.72738781871234,1,1,1,1
3,0,2,1,38,1.0,1,5.6970934865054,1,1,1,1
3,0,4,2,41,1.0,1,5.010635294096259,1,1,0,0
5,0,2,1,141,1.0,1,4.248495242049359,1,1,1,1
5,0,4,2,0,2.0,1,6.461468176353719,1,0,1,1
9,0,4,2,57,2.0,1,5.31320597904179,1,1,1,1
9,1,2,2,114,1.0,1,4.248495242049359,1,1,1,1
3,1,2,1,36,1.0,0,3.63758615972639,1,1,1,1
2,0,1,1,0,2.0,0,3.7841896339182597,1,1,1,1
5,0,5,1,85,1.0,1,4.86753445045558,1,1,1,1
6,0,2,1,0,2.0,1,4.9416424226093,1,1,1,1
7,0,2,1,16,1.0,1,3.8712010109078903,1,1,1,1
6,0,3,2,11,1.0,1,4.55387689160054,1,1,1,1
8,1,2,1,0,1.0,0,5.370638028127661,1,1,1,1
6,0,2,1,27,1.0,1,4.976733742420571,1,1,0,1
7,0,2,1,25,1.0,1,4.85981240436167,1,1,1,1
2,0,2,1,1,1.0,1,5.53733426701854,1,1,1,1
11,0,2,1,228,1.0,1,4.4998096703302695,1,1,1,0
7,0,4,1,28,1.0,1,5.220355825078321,1,1,1,1
1,0,6,2,24,1.0,1,4.94875989037817,1,1,0,0
3,0,2,1,58,1.0,1,4.53259949315326,1,1,1,1
3,0,3,2,18,1.0,1,5.899897353582491,1,1,1,1
6,1,2,1,18,1.0,1,3.97029191355212,1,1,1,1
5,1,2,1,8,1.0,1,3.68887945411394,1,1,1,1
8,0,6,2,20,2.5,1,5.768320995793769,1,1,1,1
6,0,10,5,73,3.0,1,5.92692602597041,1,1,1,1
7,0,2,1,22,1.0,1,4.00733318523247,1,1,1,1
5,0,4,2,225,1.0,1,4.94875989037817,1,1,1,1
7,0,4,2,12,2.5,1,4.8283137373023,1,1,1,1
6,1,2,1,1,1.0,1,5.39362754635236,1,1,1,1
4,0,8,3,18,4.0,1,6.34035930372775,0,1,1,1
0,1,2,1,0,2.0,0,3.76120011569356,1,1,0,1
5,1,2,1,84,1.5,1,4.87519732320115,1,1,1,1
8,0,4,1,10,1.0,1,4.62497281328427,0,1,0,0
4,0,6,2,2,3.5,1,5.1929568508902095,1,1,1,1
6,1,4,1,398,1.0,1,4.06044301054642,1,1,1,1
4,0,6,2,21,2.5,1,3.61091791264422,1,1,1,1
1,0,8,3,10,1.0,1,5.15905529921453,1,1,0,0
2,1,6,1,9,1.0,1,6.13988455222626,0,1,1,1
9,0,4,2,26,2.0,1,5.44241771052179,0,1,1,1
6,0,4,1,39,1.0,1,5.38449506278909,1,1,1,1
1,0,4,1,0,1.0,1,4.67282883446191,1,1,1,1
9,0,2,1,29,1.0,1,4.382026634673879,1,1,1,1
3,0,4,2,3,2.0,1,4.88280192258637,1,1,1,1
5,0,14,5,85,3.5,1,6.605297920948201,1,1,1,1
4,0,4,1,2,1.0,1,4.69134788222914,1,1,1,1
0,0,2,1,1,1.0,1,4.59511985013459,1,1,1,1
8,0,2,1,13,1.0,1,4.00733318523247,1,1,1,1
5,0,2,1,130,1.0,1,4.4998096703302695,1,1,1,1
1,0,4,2,2,1.0,1,5.15329159449778,1,1,1,1
6,0,2,1,17,1.0,1,4.248495242049359,1,1,1,1
1,0,6,3,105,1.0,1,5.14749447681345,1,1,1,1
8,0,2,1,43,1.0,1,4.36944785246702,1,1,1,1
5,0,2,1,199,1.0,1,4.382026634673879,1,1,1,1
3,0,3,1,154,1.0,1,4.99721227376411,1,1,1,1
8,0,12,5,20,2.0,1,5.6021188208797,1,1,1,1
1,0,6,2,2,1.0,1,5.52146091786225,1,1,1,1
3,0,6,3,20,2.0,1,5.29831736654804,1,1,1,1
4,0,2,1,117,1.0,1,5.068904202220231,1,1,1,1
8,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
5,0,4,1,135,1.0,1,5.0998664278242005,1,1,1,1
8,0,2,1,271,1.0,1,4.46590811865458,0,1,1,1
9,0,2,1,10,1.0,1,4.48863636973214,1,1,1,1
2,1,2,1,54,1.5,0,3.85014760171006,1,1,1,0
5,0,5,2,116,1.0,1,4.976733742420571,1,1,0,1
5,0,6,3,17,1.0,1,4.8283137373023,1,1,0,1
2,0,2,1,0,1.0,1,5.53733426701854,1,1,1,1
7,0,3,1,14,1.0,1,5.12989871492307,1,0,1,1
1,1,2,1,52,1.0,1,5.18738580584075,1,1,1,1
4,0,6,3,1,1.0,1,5.416100402204419,1,0,1,0
7,0,2,1,198,1.0,1,4.71849887129509,1,1,1,1
5,0,6,2,123,2.5,1,5.2729995585637495,1,1,1,1
8,0,2,1,0,1.0,1,4.1896547420264305,1,1,1,1
0,0,4,2,0,2.0,1,5.12989871492307,0,1,1,1
5,0,4,1,74,1.0,1,4.60517018598809,1,1,1,1
5,0,12,4,2,3.0,1,5.560681631015531,1,1,1,1
2,1,1,1,39,1.5,0,4.60517018598809,1,1,1,0
3,0,2,1,64,1.0,1,5.17614973257383,1,1,1,1
1,1,2,1,25,1.5,1,4.4998096703302695,1,1,1,1
2,0,4,2,12,1.0,1,4.787491742782049,1,1,0,1
7,0,16,5,215,2.0,1,6.2841341610708,1,1,1,1
3,1,2,1,0,1.0,1,5.068904202220231,1,1,1,1
8,0,4,2,37,2.5,1,6.62007320653036,1,1,1,1
6,0,3,1,166,1.0,1,4.5849674786705705,1,1,0,0
5,0,4,2,213,1.0,1,4.46590811865458,1,1,1,1
7,0,4,2,0,1.5,1,4.787491742782049,1,1,1,1
9,0,4,2,31,1.0,1,4.74493212836325,1,1,1,1
3,0,6,2,50,2.5,1,5.92157841964382,1,1,1,1
4,0,4,2,149,1.0,1,5.988961416889861,1,1,0,1
11,0,16,2,207,2.0,1,6.249975242259481,1,1,1,1
8,0,2,1,19,1.0,1,5.85793315448346,1,1,1,1
0,0,12,3,2,2.5,1,5.70044357339069,1,1,1,1
5,0,2,1,3,1.0,1,4.4998096703302695,1,1,1,1
6,0,4,1,51,2.0,1,5.21493575760899,0,1,1,0
3,0,2,1,9,1.0,1,4.4998096703302695,1,1,0,1
1,0,2,1,1,1.0,1,4.44265125649032,1,1,1,1
5,0,10,3,43,3.5,1,5.61677109766657,1,1,1,1
9,0,4,2,317,1.0,1,4.40671924726425,1,1,0,1
6,0,12,4,7,4.0,1,7.374629015218941,1,1,1,1
6,1,1,1,33,1.0,0,4.07753744390572,1,1,0,0
1,0,4,2,6,1.0,1,4.4998096703302695,1,1,1,1
2,0,6,2,32,1.0,1,4.89783979995091,1,1,1,1
10,0,10,5,110,2.0,1,5.50125821054473,1,1,1,1
0,0,2,1,0,1.0,1,4.76217393479776,0,1,1,1
8,1,2,1,8,1.0,1,4.430816798843309,1,1,1,0
3,0,4,2,53,1.0,1,4.976733742420571,1,1,1,1
6,0,5,2,2,2.0,1,5.934894195619591,1,1,1,1
3,1,2,1,0,1.0,1,6.551080335043401,1,1,1,1
5,0,4,2,0,2.5,1,5.51745289646471,1,1,1,1
8,0,6,2,177,1.0,1,4.70048036579242,1,1,1,1
7,0,4,2,4,1.0,1,5.023880520846281,1,1,1,1
3,0,4,2,46,2.5,1,4.248495242049359,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
9,0,8,4,163,3.5,1,6.35957386867238,1,1,1,1
5,0,2,1,0,1.0,1,4.56434819146784,0,0,0,1
4,0,4,1,81,1.0,1,4.248495242049359,1,1,1,1
2,0,4,2,31,1.0,1,5.48063892334199,1,1,1,0
5,1,2,1,91,1.0,1,4.44265125649032,1,1,0,1
6,0,11,4,55,2.5,1,6.126869184114191,1,1,1,1
7,0,4,2,72,1.0,1,5.42934562895444,1,1,1,1
6,0,3,1,0,1.0,1,4.54329478227,1,0,1,0
3,0,9,4,1,3.5,1,7.17011954344963,0,1,1,1
1,0,2,1,43,1.0,1,5.12396397940326,1,1,1,1
9,0,4,1,178,1.0,1,4.4188406077966,1,1,1,0
7,0,4,2,212,1.0,1,4.7791234931115305,1,1,1,1
9,0,4,2,1,1.0,1,5.16478597392351,1,1,0,1
6,0,4,1,17,1.0,1,4.0943445622220995,1,1,1,1
3,0,3,1,9,1.0,1,4.26267987704132,1,1,1,1
3,0,2,1,27,1.0,1,4.31748811353631,1,1,1,1
8,0,2,1,10,1.0,1,4.06044301054642,1,1,1,1
4,0,4,1,26,1.0,1,5.36129216570943,1,1,1,1
7,0,6,2,129,1.0,1,4.88280192258637,1,1,0,0
8,0,5,2,0,1.0,1,4.8283137373023,1,1,0,1
2,1,1,1,4,1.0,1,3.80666248977032,1,1,1,1
2,0,2,1,0,1.0,1,5.53733426701854,1,1,1,1
7,0,6,2,157,2.5,1,4.81218435537242,1,1,1,1
6,0,4,2,9,1.0,1,4.98360662170834,1,1,0,1
1,0,5,2,0,2.0,1,5.1817835502920895,0,0,0,1
3,0,4,1,39,1.0,1,5.46806014113513,1,1,1,1
8,0,4,2,11,2.0,1,4.4998096703302695,1,1,1,1
8,1,2,1,188,1.0,1,4.70048036579242,1,1,1,1
7,0,2,1,21,1.0,1,4.29045944114839,1,1,1,1
6,0,2,1,57,1.0,1,5.0998664278242005,0,1,1,0
4,0,4,1,2,2.0,1,5.609471795184961,1,1,1,1
11,1,2,1,9,1.0,1,3.85014760171006,1,1,1,1
0,0,6,3,13,2.0,1,5.47227067367148,1,0,0,0
6,1,2,1,39,1.5,0,4.74493212836325,1,1,1,1
3,0,4,1,2,1.0,1,5.135798437050259,1,1,1,1
3,0,4,1,89,1.0,1,5.4971682252932,1,1,1,1
1,0,5,2,58,1.0,1,5.24174701505964,1,1,1,1
10,1,9,2,23,2.0,1,4.88280192258637,1,1,1,1
5,1,2,1,12,1.0,1,4.31748811353631,1,1,1,1
4,0,4,1,9,1.0,1,4.60517018598809,1,1,1,1
2,1,4,1,7,1.0,1,6.0014148779611505,0,1,1,1
8,0,4,2,267,1.0,1,4.84418708645859,1,1,1,1
10,0,6,2,25,2.0,1,5.2729995585637495,1,1,1,1
5,0,3,1,0,1.0,1,5.105945473900579,1,1,1,1
4,0,4,2,16,1.0,1,4.7957905455967405,1,1,1,1
9,1,2,1,64,1.0,0,4.31748811353631,1,1,1,1
3,1,1,1,4,1.5,0,3.4657359027997297,1,1,1,1
3,0,6,3,5,2.0,1,5.342334251964809,1,1,1,1
8,0,2,1,141,1.0,1,5.0998664278242005,1,1,0,1
7,0,4,2,80,1.5,1,5.556828061699541,1,1,1,1
5,1,2,1,30,1.0,1,4.00733318523247,1,1,1,1
3,1,2,1,6,1.0,0,4.55387689160054,0,1,1,1
0,0,2,1,3,1.0,1,4.382026634673879,1,1,1,1
8,0,3,1,33,1.0,1,4.5849674786705705,1,1,1,0
8,0,6,2,152,2.0,1,4.8283137373023,1,1,1,1
4,0,1,1,116,17.0,1,4.26267987704132,1,1,1,0
4,0,5,1,29,1.0,1,4.91265488573605,1,1,1,1
3,0,4,2,5,2.5,1,5.52146091786225,1,1,1,1
3,0,4,1,56,1.0,1,4.70048036579242,1,1,1,1
8,1,2,1,10,1.0,1,4.6634390941120705,1,1,0,0
9,1,2,1,127,1.0,1,4.17438726989564,1,1,1,0
3,0,6,2,66,1.0,1,4.976733742420571,1,1,1,1
7,0,2,1,321,1.0,1,4.11087386417331,1,1,1,1
6,0,3,1,160,1.0,1,4.70048036579242,1,1,1,0
7,0,6,2,12,1.0,1,4.70048036579242,1,1,1,1
7,0,2,1,7,1.0,1,4.44265125649032,1,1,1,1
5,0,4,2,84,2.5,1,5.73334127689775,0,1,1,1
7,0,6,3,22,2.0,1,5.560681631015531,1,1,1,1
2,0,4,2,0,2.0,1,5.54517744447956,0,1,1,1
5,0,4,2,1,2.0,1,5.424950017481401,1,1,1,1
8,0,2,1,21,1.0,1,4.44265125649032,1,1,1,1
